	0	1
173	174	CCNE1
174	175	CCNB2
175	176	CCNB1
176	177	CCDC3
177	178	BUB1B
178	179	BUB1
179	180	BST2
180	181	BRD9
181	182	BOP1
182	183	BOLA2B
183	184	BOLA2
184	185	BLM
185	186	BIRC5
186	187	BABAM1
187	188	AURKA
188	189	AUNIP
189	190	ATAD2
190	191	ASPM
191	192	ARHGAP11B
192	193	ALG3
193	194	AJUBA
194	195	ACTR2
195	196	ABCC1
196	197	USP19
197	198	PPFIA1
198	199	DDX12P
199	200	ANLN
200	201	AIP
201	202	LOC100996696
202	203	AIF1L
203	204	ASF1B
204	205	LOC642846
205	206	CSTF1
206	207	XPO4
207	208	RACGAP1
208	209	PMM2
209	210	DDX11
210	211	CLPB
211	212	CNPY2
212	213	PSRC1
213	214	TUBG1
214	215	SUB1
215	216	SLC19A1
216	217	SLC29A3
217	218	SLC35F6
218	219	RNF181
219	220	FLAD1
220	221	MIR3917
221	222	KIF11
222	223	CENPA
223	224	DLGAP5
224	225	DNA2
225	226	FOXRED1
226	227	MRPL30
227	228	NPM3
228	229	NR2F6
229	230	DPP3
230	231	GGH
231	232	JPT1
232	233	C1orf216
233	234	CAD
234	235	C1orf35
235	236	PCLAF
236	237	SPDL1
237	238	PEA15
238	239	SLC48A1
239	240	HRASLS
240	241	PRMT1
241	242	IMP4
242	243	RECQL4
243	244	CENPN
244	245	EXO1
245	246	KLK8
246	247	ORC6
247	248	KRT7
248	249	TIMELESS
249	250	CDC25A
250	251	CDC20
251	252	GPI
252	253	PABPC4
253	254	RUSC1
254	255	MARCKSL1
255	256	DTL
256	257	E2F1
257	258	RUBCN
258	259	PCK2
259	260	CDCA4
260	261	MELK
261	262	HELLS
262	263	MAL
263	264	FADS2
264	265	HIST3H2A
265	266	PFKM
266	267	SYNGR3
267	268	HMMR
268	269	RAD51AP1
269	270	FANCA
270	271	CKS2
271	272	TMEM183A
272	273	NREP
273	274	TMEM183B
274	275	KIFC1
275	276	TMEM39B
276	277	KLK7
277	278	PDSS1
278	279	LINC01091
279	280	LOC728196
280	281	TCTN1
281	282	CFAP54
282	283	WDR86-AS1
283	284	ARMC2
284	285	ZNF204P
285	286	WDR49
286	287	TCTEX1D1
287	288	MUC13
288	289	AGBL2
289	290	ADH6
290	291	ADGB
291	292	ACKR4
292	293	F5
293	294	ANXA13
294	295	C11orf88
295	296	TEKT3
296	297	MSH3
297	298	ZBED3-AS1
298	299	AK7
299	300	PLA2G4C
300	301	PLAC8
301	302	WDR17
302	303	COL21A1
303	304	IL7
304	305	VNN3
305	306	ARMC4
306	307	SRD5A2
307	308	SERPINA6
308	309	DNAH7
309	310	KL
310	311	RSPH10B
311	312	KLF2
312	313	KLHL6
313	314	CWH43
314	315	TARP
315	316	NDNF
316	317	KLRC1
317	318	DTHD1
318	319	KLRC2
319	320	VWA3B
320	321	EFCAB6
321	322	RSPH10B2
322	323	EFHC1
323	324	C2orf50
324	325	EFHC2
325	326	SLC27A2
326	327	TMEM40
327	328	C22orf23
328	329	EYA1
329	330	HOXA-AS2
330	331	MLLT3
331	332	RGS22
332	333	EP300-AS1
333	334	FBXL13
334	335	SAXO2
335	336	POU2AF1
336	337	DLEC1
337	338	SPAG6
338	339	HGF
339	340	TTC29
340	341	DNAH6
341	342	HHATL
342	343	TTC25
343	344	DNAH9
344	345	CD83
345	346	DNAI1
346	347	SCIN
347	348	PACRG
348	349	SPAG8
349	350	TSGA10
350	351	CFAP157
351	352	GK
352	353	CFAP45
353	354	CFAP53
354	355	DNAI2
355	356	HSPB8
356	357	TRGV9
357	358	MBD3L1
358	359	TRGC2
359	360	SCO2
360	361	PZP
361	362	GSTA3
362	363	SOX3
363	364	MAP3K19
364	365	TMC5
365	366	MAPK10
366	367	ABCA8
367	368	ABCA13
368	369	ADRB2
369	370	ATP2C2
370	371	VNN2
371	372	AKR1C3
372	373	TUBA4B
373	374	ALDH1A2
374	375	TENT5A
375	376	BIRC3
376	377	DNAJB14
377	378	ZNF516
378	379	RAB36
379	380	AGR2
380	381	TFPI
381	382	CD74
382	383	ANKFN1
383	384	HSPA4L
384	385	IFT57
385	386	SORBS2
386	387	ARHGAP32
387	388	PLCH1
388	389	PTGS2
389	390	VNN1
390	391	ARHGAP10
391	392	ETS2
392	393	SQOR
393	394	VWA5A
394	395	ITGAL
395	396	SERPINA3
396	397	FAM13C
397	398	IL2RB
398	399	SELPLG
399	400	SIDT1
400	401	EFCAB1
401	402	REEP1
402	403	MAN2A1
403	404	CFI
404	405	FAM153A
405	406	IL15RA
406	407	SLC22A4
407	408	CFAP58
408	409	PDLIM5
409	410	FAM153C
410	411	KIAA0319
411	412	ARHGAP44
412	413	FAM185A
413	414	TRIM23
414	415	MAST4
415	416	CCDC198
416	417	LXN
417	418	IFT88
418	419	CORO2B
419	420	CNGA1
420	421	CCDC33
421	422	DZIP3
422	423	MEGF11
423	424	ZBBX
424	425	CCDC69
425	426	SYNE1
426	427	EGR1
427	428	C22orf15
428	429	SLC9C2
429	430	SGIP1
430	431	CRISP2
431	432	CTGF
432	433	CTSS
433	434	TRIM22
434	435	C5AR1
435	436	CXCL2
436	437	PAK3
437	438	LRRC43
438	439	NBEA
439	440	CAPN2
440	441	CASP4
441	442	CXorf57
442	443	CYB5D1
443	444	DPYD
444	445	FHOD3
445	446	DNAH11
446	447	CCDC81
447	448	MROH9
448	449	CCL4
449	450	DRC3
450	451	NXF3
451	452	TPPP3
452	453	HIPK1
453	454	NFKBIZ
454	455	OGN
455	456	PAMR1
456	457	NME5
457	458	MYLK3
458	459	RIPOR2
459	460	CD69
460	461	FAM153B
461	462	SATB1
462	463	RRAD
463	464	LITAF
464	465	LOC100507387
465	466	ENPP2
466	467	RUNX1T1
467	468	EPB41L3
468	469	FMO3
469	470	TMEM232
470	471	LCP2
471	472	TCF7
472	473	LOC101928817
473	474	LAMA2
474	475	LOC101928635
475	476	LIMA1
476	477	DMD
477	478	SLC40A1
478	479	DIXDC1
479	480	ACSL5
480	481	ZFP36
481	482	ABR
482	483	PDE8B
483	484	SCN1A
484	485	HAND2-AS1
485	486	CXCL12
486	487	MIR22
487	488	AFF1
488	489	C6
489	490	ALDH1A1
490	491	ALDH1A3
491	492	TACC1
492	493	IL6ST
493	494	IL33
494	495	AHI1
495	496	DLC1
496	497	DUSP1
497	498	FABP6
498	499	LRRC36
499	500	SERPINB1
500	501	MIR22HG
501	502	CPEB1
502	503	TPBG
503	504	WDR66
504	505	FGF2
505	506	CRISP3
506	507	SAT1
507	508	SOCS2
508	509	KLF4
509	510	MAK
510	511	G0S2
511	512	EGR3
512	513	FAM149A
513	514	ICA1
514	515	DNAAF1
515	516	CDKN1A
516	517	SPACA9
