	0	1
651	652	NPTN
652	653	GPATCH1
653	654	BCAS4
654	655	ARHGEF3
655	656	UFSP2
656	657	DISP1
657	658	METTL16
658	659	PPP6C
659	660	TBC1D10A
660	661	GTF2H3
661	662	MIR451A
662	663	IRAK1BP1
663	664	PTTG2
664	665	SAMM50
665	666	HNRNPR
666	667	SIX4
667	668	RAB27B
668	669	STK39
669	670	TRBV7-8
670	671	RUVBL2
671	672	CHML
672	673	TRIM4
673	674	PLPP1
674	675	PLEKHB1
675	676	LOC100289561
676	677	MIR4489
677	678	ZNF836
678	679	SMPX
679	680	PRPS2
680	681	RNF4
681	682	KDM1A
682	683	DCAF1
683	684	NLRC4
684	685	EIF2AK3
685	686	USP11
686	687	THOC6
687	688	GP1BA
688	689	FARSA
689	690	ZNF383
690	691	CLINT1
691	692	GPR18
692	693	RXFP2
693	694	FAF2
