	0	1
322	323	FAM69A
323	324	HACD3
324	325	LOC101928424
325	326	EIF5B
326	327	ZMYND11
327	328	PSMD11
328	329	ATG4C
329	330	BCAS4
330	331	ZNF440
331	332	MIR4451
332	333	ALG1
333	334	SMARCA5
334	335	GUCY1B1
335	336	SNX25
336	337	MGAM2
337	338	IRAK1BP1
338	339	NARS
339	340	ZNF275
340	341	SSRP1
341	342	CALD1
342	343	RFC3
343	344	RUVBL2
344	345	TNFAIP8L1
345	346	AIFM1
346	347	EBAG9
347	348	SLFN5
348	349	N4BP2
349	350	GPATCH1
350	351	NAP1L3
351	352	BCKDHB
352	353	GMEB1
353	354	STARD4
354	355	MCM3
355	356	COL10A1
356	357	ZNF749
357	358	ZNF33B
358	359	MAP7D3
359	360	DKC1
360	361	TRBV5-5
361	362	ANO2
362	363	ZNF284
363	364	ZNF836
364	365	NSRP1
365	366	SHROOM4
366	367	MYO15B
367	368	CWF19L2
368	369	COPS6
369	370	EIF3G
370	371	MRPL42
371	372	CYP4V2
372	373	LZIC
373	374	MORF4L2
374	375	DIS3L
375	376	ZNF227
376	377	ZNF43
377	378	FARSA
378	379	OPLAH
379	380	TAF5
380	381	DRG1
381	382	UTP25
382	383	ABHD14A
383	384	PTCD2
384	385	MOCS2
385	386	MIR451A
386	387	NCOA5
387	388	TRBJ2-6
388	389	ZNF594
389	390	ZNF699
390	391	USP47
391	392	LIMS1
392	393	ELK4
393	394	MTA2
394	395	SAMHD1
395	396	TRBV7-8
396	397	TTC37
397	398	MIR4489
398	399	CFAP298
399	400	ZNF607
400	401	HSPH1
401	402	CEP290
402	403	CALB1
403	404	SLC8A1
404	405	CEP78
405	406	TMEM209
406	407	TRBV6-5
407	408	DISP1
408	409	TMSB10
409	410	UMPS
410	411	RIOK2
411	412	DDX24
412	413	MRPL49
413	414	NIFK
414	415	CALR
415	416	CCT4
416	417	DLG1
417	418	KLHL11
418	419	TRBV6-6
419	420	RXFP2
420	421	NAT10
421	422	PPP1R7
422	423	TYK2
423	424	SRM
424	425	CDC40
425	426	KAZN
426	427	PROS1
427	428	ZNF45
428	429	DDX18
429	430	ANTXRLP1
430	431	IL21R
431	432	RPRD2
432	433	YARS
433	434	WDR92
434	435	SPTBN1
435	436	PTCH1
436	437	DBP
437	438	SEM1
438	439	ASPSCR1
439	440	DNAJA3
440	441	TRMT6
441	442	PLEKHB1
442	443	PPP1R16B
443	444	ZNF91
444	445	SMC4
445	446	ARHGEF3
446	447	PCED1B-AS1
447	448	CEP63
448	449	TRBJ2-5
449	450	RNF4
450	451	CDC23
451	452	TAF1B
452	453	SIDT1
453	454	EIF4A3
454	455	TMEM109
455	456	TERF2
456	457	IPP
457	458	PRPF4
458	459	GARS
459	460	TRBV5-6
460	461	EXOSC10
461	462	NDUFA9
462	463	PIK3R1
463	464	SYS1
464	465	RBM34
465	466	PLPP1
466	467	NVL
467	468	MPP5
468	469	NPTN
469	470	MAGED1
470	471	STAP1
471	472	LTV1
472	473	SEPSECS-AS1
473	474	TOE1
474	475	CD63
475	476	RFC1
476	477	TUBB
477	478	PPP3CC
478	479	G3BP2
479	480	ZNF614
480	481	IARS
481	482	SF3A3
482	483	RAP1GDS1
483	484	IMPDH2
484	485	FAM13A-AS1
485	486	P2RY12
486	487	LOC145474
487	488	TIMM21
488	489	UTP20
489	490	API5
490	491	XPA
491	492	MAPK14
492	493	TCTN3
493	494	TRBJ2-2
494	495	POLR2M
495	496	FAF2
496	497	BAZ1B
497	498	FBXL12
498	499	ACLY
499	500	EHMT2
500	501	EIF2AK3
501	502	PRPF6
502	503	KIF20B
503	504	ZNF136
504	505	ZNF548
505	506	PRPF19
506	507	SAMM50
507	508	THUMPD3
508	509	WDR3
509	510	MRM2
510	511	WASF3
511	512	ZNF3
512	513	NAA35
513	514	UFSP2
514	515	RGPD3
515	516	NFATC2
516	517	EIF3L
517	518	SSB
518	519	CDKAL1
519	520	PRR3
520	521	NOA1
521	522	ALKBH3
522	523	FXN
523	524	TRBJ2-3
524	525	FTO
525	526	POLR3B
526	527	IL2RB
527	528	CPSF4
528	529	ASTE1
529	530	ABHD14B
530	531	SRP68
531	532	TSN
532	533	ILF3
533	534	TRAV6
534	535	RPF1
535	536	UBIAD1
536	537	ATP5PB
537	538	HHEX
538	539	PPBP
539	540	USP14
540	541	LDHB
541	542	CAPRIN1
542	543	HSP90AA1
543	544	THOC6
544	545	CHCHD7
545	546	PPP2R1A
546	547	MRPL58
547	548	BCL9L
548	549	ABCD2
549	550	SRP72
550	551	TRAJ10
551	552	SHQ1
552	553	ARL1
553	554	ZCCHC4
554	555	LIX1L
555	556	SRC
556	557	DDX56
557	558	TRIM4
558	559	ANXA6
559	560	KDM1A
560	561	RAD17
561	562	GTF2H3
562	563	MDH2
563	564	MATR3
564	565	PDCD11
565	566	HTATSF1
566	567	FBXO31
567	568	TULP4
568	569	ZNF235
569	570	ALDH18A1
570	571	STK39
571	572	MPI
572	573	SWAP70
573	574	BCL9
574	575	NLRC4
575	576	AARS
576	577	KHDRBS1
577	578	MCTP1
578	579	INTS13
579	580	DNAJC21
580	581	BIN1
581	582	KHSRP
582	583	IKZF3
583	584	PPP6C
584	585	EPRS
585	586	GUSBP1
586	587	GTF3C3
587	588	AGFG2
588	589	HSP90B1
589	590	CCND2
590	591	DYRK2
591	592	NOLC1
592	593	PPIB
593	594	ABT1
594	595	POLR3H
595	596	GP1BA
596	597	SLC35B4
597	598	LAS1L
598	599	TTC3
599	600	ALKBH8
600	601	LINC00989
601	602	KIF3A
602	603	DOCK4
603	604	MRPS31
604	605	FAM98B
605	606	SELP
606	607	FANCF
607	608	RSL1D1
608	609	ZFP3
609	610	LSG1
610	611	UTP4
611	612	SMC5
612	613	TRBV20-1
613	614	FYTTD1
614	615	RBM45
615	616	RAB27B
616	617	PF4
617	618	ZBTB9
618	619	CSTF3
619	620	ZNF829
620	621	METTL16
621	622	SIGIRR
622	623	TRAV8-3
623	624	RBPMS2
624	625	ZNHIT6
625	626	LGALSL
626	627	GORASP2
627	628	DBR1
628	629	SKAP1
629	630	CCDC43
630	631	WDR43
631	632	RHOF
632	633	MTF2
633	634	EZR
634	635	IL1R1
635	636	ZNF345
636	637	MCM6
637	638	PRKCSH
638	639	CLINT1
639	640	HNRNPD
640	641	SNRNP40
641	642	TECR
642	643	DDX1
643	644	SMC3
644	645	POLR1B
645	646	CMTM5
646	647	RNMT
647	648	C2orf88
648	649	AQR
649	650	DDX47
650	651	SUPT16H
651	652	TOMM70
652	653	NCL
653	654	HSPA4
654	655	RBBP7
655	656	CHML
656	657	U2SURP
657	658	ATP1A1
658	659	DDX21
659	660	KPNA3
660	661	SEPT1
661	662	CD6
662	663	TM9SF3
663	664	HSPA9
664	665	NOB1
665	666	KLHL20
666	667	PEBP1
667	668	DLAT
668	669	PRPF38A
669	670	MRPS31P5
670	671	HNRNPR
671	672	MRFAP1L1
672	673	CD3G
673	674	PAQR8
674	675	THOC1
675	676	EIF3D
676	677	DCAF1
677	678	PLRG1
678	679	LCMT2
679	680	STAT4
680	681	NAA15
681	682	AES
682	683	CD5
683	684	SRFBP1
684	685	MTREX
685	686	RRP1B
686	687	NAE1
687	688	NOL11
688	689	TMEM40
689	690	USP11
690	691	GPR18
691	692	NOP58
692	693	PEX3
693	694	SIT1
